FileType,RowId,ActivityId,Time,LatitudeDegrees,LongitudeDegrees,DistanceMeters,AltitudeMeters,Speed,HeartRate,Cadence,Watts,Temperature
fit,1436,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:03,50.84578209556639,0.46399726532399654,10.0,30.600000000000023,33.1632,140.0,97.0,174,8
fit,1437,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:04,50.84579232148826,0.4638670105487108,10.00909,31.600000000000023,32.742000000000004,140.0,96.0,186,8
fit,1438,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:05,50.84580346941948,0.46373549848794937,10.01834,31.200000000000045,33.303599999999996,140.0,95.0,252,8
fit,1439,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:06,50.84581512026489,0.4636043217033148,10.02759,30.200000000000045,33.303599999999996,140.0,95.0,243,8
fit,1440,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:07,50.84582601673901,0.4634732287377119,10.036760000000001,30.600000000000023,33.019200000000005,141.0,97.0,224,8
fit,1441,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:08,50.845838924869895,0.4633441474288702,10.0459,31.600000000000023,32.8788,141.0,95.0,223,8
fit,1442,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:09,50.84584998898208,0.4632167425006628,10.054879999999999,31.399999999999977,32.328,141.0,95.0,252,8
fit,1443,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:10,50.84586180746555,0.46309126541018486,10.063930000000001,30.0,32.6016,141.0,94.0,252,8
fit,1444,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:11,50.845875134691596,0.46296595595777035,10.07273,29.200000000000045,31.665599999999998,142.0,93.0,237,8
fit,1445,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:12,50.845887288451195,0.46284290961921215,10.08145,28.600000000000023,31.41,142.0,92.0,222,8
fit,1446,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:13,50.84590011276305,0.462722796946764,10.090069999999999,28.799999999999955,31.031999999999996,143.0,90.0,221,8
fit,1447,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:14,50.8459110930562,0.46260268427431583,10.09866,29.0,30.906000000000002,143.0,90.0,264,8
fit,1448,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:15,50.84592081606388,0.46248458325862885,10.10714,29.0,30.538800000000002,144.0,90.0,264,8
fit,1449,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:16,50.8459303714335,0.46236807480454445,10.11563,29.399999999999977,30.538800000000002,145.0,88.0,250,8
fit,1450,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:17,50.84594210609794,0.4622496385127306,10.12401,29.200000000000045,30.1824,145.0,87.0,221,8
fit,1451,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:18,50.84595040418208,0.4621327109634876,10.132299999999999,29.200000000000045,29.833200000000005,146.0,87.0,275,8
fit,1452,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:19,50.845959624275565,0.4620155319571495,10.14049,29.0,29.491200000000003,147.0,85.0,280,8
fit,1453,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:20,50.84596808999777,0.46189977787435055,10.148620000000001,29.200000000000045,29.268000000000004,147.0,84.0,267,8
fit,1454,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:21,50.845977645367384,0.46178536489605904,10.15672,29.200000000000045,29.1564,148.0,84.0,292,8
fit,1455,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:22,50.845987452194095,0.4616729635745287,10.164579999999999,29.399999999999977,28.3032,148.0,87.0,222,8
fit,1456,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:23,50.845997761934996,0.46156265772879124,10.172469999999999,29.600000000000023,28.407600000000002,149.0,82.0,265,8
fit,1457,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:24,50.846006060019135,0.4614513460546732,10.18028,29.799999999999955,28.098,150.0,82.0,258,8
fit,1458,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:25,50.84601695649326,0.4613423813134432,10.18811,29.799999999999955,28.198800000000002,150.0,81.0,240,8
fit,1459,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:26,50.84602835588157,0.46123375184834003,10.19577,29.799999999999955,27.594,150.0,81.0,260,8
fit,1460,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:27,50.846040258184075,0.4611204285174608,10.20393,29.600000000000023,29.3796,151.0,81.0,396,8
fit,1461,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:28,50.84605081938207,0.4610042553395033,10.21206,29.399999999999977,29.268000000000004,151.0,81.0,396,8
fit,1462,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:29,50.846058279275894,0.4608867410570383,10.22035,29.799999999999955,29.833200000000005,152.0,87.0,430,8
fit,1463,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:30,50.84606733173132,0.46076931059360504,10.22854,29.799999999999955,29.491200000000003,152.0,86.0,229,8
fit,1464,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:31,50.84607713855803,0.46065280213952065,10.23672,30.200000000000045,29.433600000000002,152.0,87.0,149,8
fit,1465,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:32,50.846086107194424,0.4605378024280071,10.24476,29.799999999999955,28.9404,152.0,84.0,169,8
fit,1466,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:33,50.8460942376405,0.4604260716587305,10.252709999999999,30.0,28.6164,152.0,84.0,182,8
fit,1467,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:34,50.84610412828624,0.46031299978494644,10.26054,30.0,28.198800000000002,152.0,82.0,188,8
fit,1468,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:35,50.8461098279804,0.4602012690156698,10.26843,29.600000000000023,28.407600000000002,152.0,82.0,199,8
fit,1469,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:36,50.84611527621746,0.4600904602557421,10.276290000000001,30.0,28.3032,152.0,81.0,185,8
fit,1470,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:37,50.84612206555903,0.45997914858162403,10.2841,30.200000000000045,28.098,152.0,81.0,200,8
fit,1471,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:38,50.8461286034435,0.4598696809262037,10.29176,30.600000000000023,27.594,153.0,81.0,200,8
fit,1472,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:39,50.846135476604104,0.4597591236233711,10.29954,30.600000000000023,27.9936,152.0,81.0,215,8
fit,1473,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:40,50.846143774688244,0.45964756049215794,10.307229999999999,30.399999999999977,27.6948,152.0,81.0,228,8
fit,1474,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:41,50.84615148603916,0.45953499153256416,10.315010000000001,29.799999999999955,27.9936,152.0,82.0,241,8
fit,1475,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:42,50.84616171196103,0.45942544005811214,10.322790000000001,29.399999999999977,27.9936,152.0,80.0,229,8
fit,1476,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:43,50.84617202170193,0.4593140445649624,10.33056,29.399999999999977,27.9936,152.0,80.0,228,8
fit,1477,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:44,50.84618417546153,0.45920373871922493,10.33834,29.600000000000023,27.9936,152.0,81.0,204,8
fit,1478,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:45,50.84619582630694,0.45909393578767776,10.34603,29.399999999999977,27.6948,152.0,81.0,212,8
fit,1479,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:46,50.846206555143,0.45898279175162315,10.35381,29.600000000000023,27.9936,151.0,82.0,200,8
fit,1480,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:47,50.84621636196971,0.458872988820076,10.361559999999999,29.799999999999955,27.8928,151.0,81.0,253,8
fit,1481,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:48,50.846225498244166,0.4587658680975437,10.36928,30.0,27.7956,151.0,79.0,240,8
fit,1482,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:49,50.846236646175385,0.4586569871753454,10.377,30.200000000000045,27.7956,151.0,79.0,237,8
fit,1483,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:50,50.8462480455637,0.45855036936700344,10.3845,30.0,27.018,151.0,79.0,214,8
fit,1484,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:51,50.8462601993233,0.4584440030157566,10.39193,30.200000000000045,26.737199999999998,151.0,79.0,199,8
fit,1485,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:52,50.84626958705485,0.4583373852074146,10.399329999999999,30.600000000000023,26.6436,151.0,78.0,191,8
fit,1486,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:53,50.846275789663196,0.4582305997610092,10.40676,30.799999999999955,26.737199999999998,151.0,78.0,185,8
fit,1487,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:54,50.84628299809992,0.4581275023519993,10.41406,31.0,26.28,150.0,77.0,191,8
fit,1488,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:55,50.8462927211076,0.45802432112395763,10.42143,31.200000000000045,26.553600000000003,150.0,76.0,208,8
fit,1489,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:56,50.84630353376269,0.45792206190526485,10.428450000000002,32.0,25.250400000000003,150.0,75.0,232,8
fit,1490,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:57,50.84631275385618,0.45782290399074554,10.435559999999999,32.39999999999998,25.5852,150.0,74.0,240,8
fit,1491,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:58,50.84632096812129,0.45772265642881393,10.442639999999999,32.39999999999998,25.502399999999998,150.0,75.0,227,8
fit,1492,_garminoriginalfilewithstagespowermeter,2020/02/01 09:01:59,50.8463291823864,0.4576244205236435,10.44971,31.799999999999955,25.4592,150.0,74.0,222,8
fit,1493,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:00,50.84633546881378,0.4575247596949339,10.4568,31.600000000000023,25.502399999999998,149.0,74.0,236,8
fit,1494,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:01,50.84633940830827,0.4574256855994463,10.463899999999999,31.600000000000023,25.5852,150.0,73.0,229,8
fit,1495,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:02,50.846341755241156,0.45732636004686356,10.47085,31.600000000000023,25.0056,149.0,73.0,216,8
fit,1496,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:03,50.84634443745017,0.45722619630396366,10.478,31.399999999999977,25.7544,149.0,73.0,223,8
fit,1497,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:04,50.846347119659185,0.4571261163800955,10.484969999999999,31.600000000000023,25.0884,149.0,73.0,199,8
fit,1498,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:05,50.846349047496915,0.45702695846557617,10.4919,31.799999999999955,24.9264,149.0,73.0,245,8
fit,1499,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:06,50.846350472420454,0.4569259565323591,10.49884,33.0,25.0056,149.0,76.0,232,8
fit,1500,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:07,50.846354914829135,0.45682478696107864,10.50557,32.799999999999955,24.2208,149.0,72.0,279,8
fit,1501,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:08,50.846359776332974,0.4567250423133373,10.512469999999999,33.0,24.8436,150.0,72.0,228,8
fit,1502,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:09,50.8463635481894,0.45662269927561283,10.51951,32.0,25.3332,149.0,72.0,211,8
fit,1503,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:10,50.84636631421745,0.45652144588530064,10.526549999999999,31.799999999999955,25.3332,149.0,73.0,211,8
fit,1504,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:11,50.846367068588734,0.45642136596143246,10.53354,31.600000000000023,25.1676,149.0,73.0,217,8
fit,1505,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:12,50.84636933170259,0.45632170513272285,10.54055,31.799999999999955,25.250400000000003,149.0,79.0,217,8
fit,1506,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:13,50.846372013911605,0.4562191106379032,10.5475,32.0,25.0056,149.0,77.0,284,8
fit,1507,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:14,50.84637243300676,0.4561176896095276,10.55451,32.0,25.250400000000003,149.0,78.0,267,8
fit,1508,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:15,50.846390118822455,0.45601836405694485,10.56143,32.200000000000045,24.9264,149.0,78.0,264,8
fit,1509,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:16,50.84640369750559,0.4559249058365822,10.56796,32.200000000000045,23.4864,148.0,76.0,169,8
fit,1510,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:17,50.84640436805785,0.45583262108266354,10.574489999999999,32.60000000000002,23.5224,148.0,67.0,214,8
fit,1511,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:18,50.8464016020298,0.45574075542390347,10.58116,32.799999999999955,23.997600000000002,148.0,66.0,250,8
fit,1512,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:19,50.84639623761177,0.45565140433609486,10.587620000000001,33.0,23.274,148.0,66.0,290,8
fit,1513,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:20,50.846393974497914,0.4555612988770008,10.59413,33.200000000000045,23.4144,148.0,75.0,159,8
fit,1514,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:21,50.84638978354633,0.4554685950279236,10.600790000000002,33.39999999999998,23.997600000000002,148.0,70.0,344,8
fit,1515,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:22,50.846387604251504,0.45537413097918034,10.60742,33.60000000000002,23.8464,148.0,74.0,322,8
fit,1516,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:23,50.846385173499584,0.45527773909270763,10.61415,33.39999999999998,24.2208,147.0,74.0,285,8
fit,1517,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:24,50.84638140164316,0.45518084429204464,10.62092,33.60000000000002,24.3756,147.0,79.0,285,8
fit,1518,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:25,50.84637830033898,0.4550836980342865,10.627600000000001,33.799999999999955,24.0696,147.0,79.0,279,8
fit,1519,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:26,50.84637662395835,0.4549863841384649,10.63439,33.799999999999955,24.4512,147.0,83.0,225,8
fit,1520,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:27,50.846372935920954,0.45488898642361164,10.64117,34.0,24.3756,147.0,81.0,241,8
fit,1521,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:28,50.846368661150336,0.4547900799661875,10.64809,34.0,24.9264,148.0,80.0,260,8
fit,1522,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:29,50.846365643665195,0.45469192788004875,10.654879999999999,34.200000000000045,24.4512,148.0,83.0,243,8
fit,1523,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:30,50.84636338055134,0.4545942787081003,10.66174,34.200000000000045,24.685200000000002,148.0,81.0,268,8
fit,1524,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:31,50.846362290903926,0.4544946178793907,10.66864,34.60000000000002,24.8436,148.0,83.0,222,8
fit,1525,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:32,50.84635952487588,0.45439830981194973,10.67543,35.200000000000045,24.4512,149.0,82.0,226,8
fit,1526,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:33,50.846358770504594,0.454301331192255,10.68216,35.39999999999998,24.2208,149.0,82.0,204,8
fit,1527,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:34,50.84635625593364,0.45420502312481403,10.68883,36.0,23.997600000000002,149.0,81.0,204,8
fit,1528,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:35,50.84635256789625,0.45410863123834133,10.69549,35.799999999999955,23.997600000000002,150.0,81.0,219,8
fit,1529,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:36,50.84635030478239,0.4540115687996149,10.70226,35.60000000000002,24.3756,150.0,81.0,218,8
fit,1530,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:37,50.84634695202112,0.4539145063608885,10.70906,35.799999999999955,24.4512,150.0,80.0,273,8
fit,1531,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:38,50.84634301252663,0.4538166057318449,10.71583,36.0,24.3756,150.0,82.0,245,8
fit,1532,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:39,50.846341168507934,0.4537186212837696,10.72264,36.0,24.5304,150.0,81.0,282,8
fit,1533,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:40,50.84633890539408,0.4536210559308529,10.7295,36.0,24.685200000000002,151.0,81.0,328,8
fit,1534,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:41,50.846336307004094,0.4535247478634119,10.73629,35.799999999999955,24.4512,151.0,81.0,328,8
fit,1535,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:42,50.846335804089904,0.4534284397959709,10.74304,36.0,24.2964,151.0,83.0,283,8
fit,1536,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:43,50.846331948414445,0.4533345624804497,10.749600000000001,36.200000000000045,23.6304,151.0,80.0,233,8
fit,1537,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:44,50.84632591344416,0.45324085280299187,10.75616,36.799999999999955,23.5944,151.0,90.0,280,8
fit,1538,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:45,50.846315268427134,0.4531495738774538,10.76264,37.0,23.3424,151.0,90.0,265,8
fit,1539,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:46,50.84630236029625,0.45306055806577206,10.76901,37.200000000000045,22.9284,151.0,87.0,270,8
fit,1540,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:47,50.84628920070827,0.4529726319015026,10.77507,37.60000000000002,21.8268,152.0,87.0,255,8
fit,1541,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:48,50.846276711672544,0.45288856141269207,10.78109,38.0,21.6432,152.0,85.0,265,8
fit,1542,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:49,50.84626371972263,0.45280943624675274,10.78678,38.39999999999998,20.494799999999998,152.0,80.0,331,8
fit,1543,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:50,50.846248380839825,0.4527358431369066,10.79224,38.799999999999955,19.6596,152.0,87.0,241,8
fit,1544,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:51,50.84623631089926,0.4526666924357414,10.79755,39.0,19.1268,152.0,84.0,275,8
fit,1545,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:52,50.846219630911946,0.45259921811521053,10.802760000000001,39.200000000000045,18.752399999999998,153.0,81.0,308,8
fit,1546,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:53,50.84619884379208,0.45253719203174114,10.80797,39.39999999999998,18.752399999999998,153.0,80.0,348,8
fit,1547,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:54,50.84617981687188,0.4524755012243986,10.813180000000001,39.39999999999998,18.752399999999998,153.0,79.0,314,8
fit,1548,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:55,50.84616363979876,0.4524123016744852,10.818340000000001,39.60000000000002,18.5724,153.0,79.0,321,8
fit,1549,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:56,50.84614955820143,0.452344324439764,10.823409999999999,39.799999999999955,18.2664,154.0,78.0,315,8
fit,1550,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:57,50.84613472223282,0.4522787779569626,10.82851,40.39999999999998,18.3528,153.0,79.0,288,8
fit,1551,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:58,50.84611812606454,0.4522156622260809,10.8334,40.60000000000002,17.6004,153.0,75.0,284,8
fit,1552,_garminoriginalfilewithstagespowermeter,2020/02/01 09:02:59,50.84609876386821,0.45215388759970665,10.83812,40.799999999999955,16.981199999999998,154.0,75.0,287,8
fit,1553,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:00,50.84608065895736,0.4520910233259201,10.843110000000001,40.799999999999955,17.9676,154.0,73.0,307,8
fit,1554,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:01,50.846066577360034,0.45202656649053097,10.84816,41.0,18.18,154.0,75.0,353,8
fit,1555,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:02,50.84605266340077,0.45196336694061756,10.853290000000001,41.200000000000045,18.486,154.0,76.0,336,8
fit,1556,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:03,50.846038833260536,0.4518994130194187,10.85815,42.0,17.4816,155.0,79.0,392,8
fit,1557,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:04,50.846021734178066,0.45183579437434673,10.86298,42.200000000000045,17.4024,155.0,75.0,257,8
fit,1558,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:05,50.84600740112364,0.451771505177021,10.86774,42.39999999999998,17.1324,155.0,72.0,244,8
fit,1559,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:06,50.845992397516966,0.4517086409032345,10.87252,42.39999999999998,17.208000000000002,156.0,72.0,248,8
fit,1560,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:07,50.84598183631897,0.45164703391492367,10.877270000000001,42.39999999999998,17.074800000000003,156.0,73.0,250,8
fit,1561,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:08,50.84597295150161,0.4515828285366297,10.881879999999999,42.799999999999955,16.6176,156.0,72.0,226,8
fit,1562,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:09,50.84596322849393,0.45151837170124054,10.88652,43.0,16.689600000000002,156.0,70.0,254,8
fit,1563,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:10,50.84595266729593,0.45145425014197826,10.89126,43.39999999999998,17.056800000000003,156.0,70.0,254,8
fit,1564,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:11,50.84594168700278,0.4513897933065891,10.89599,43.799999999999955,17.056800000000003,156.0,71.0,254,8
fit,1565,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:12,50.84593305364251,0.45132718048989773,10.900739999999999,43.799999999999955,17.0928,155.0,73.0,241,8
fit,1566,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:13,50.8459250908345,0.45126146636903286,10.9056,44.799999999999955,17.4816,156.0,72.0,241,8
fit,1567,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:14,50.84591721184552,0.4511940758675337,10.9105,44.39999999999998,17.64,156.0,74.0,223,8
fit,1568,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:15,50.84590908139944,0.45112626627087593,10.91543,44.799999999999955,17.7624,155.0,74.0,214,8
fit,1569,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:16,50.84590137004852,0.4510548524558544,10.92034,44.39999999999998,17.6796,155.0,75.0,213,8
fit,1570,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:17,50.84589499980211,0.45098109170794487,10.92534,44.60000000000002,17.9676,156.0,74.0,247,8
fit,1571,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:18,50.845890222117305,0.4509034752845764,10.93048,45.0,18.529200000000003,156.0,77.0,209,8
fit,1572,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:19,50.84588267840445,0.4508272837847471,10.93557,45.0,18.309600000000003,156.0,77.0,224,8
fit,1573,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:20,50.84587781690061,0.45074891299009323,10.9408,45.200000000000045,18.846,156.0,78.0,224,8
fit,1574,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:21,50.84587236866355,0.4506702069193125,10.94604,46.0,18.846,157.0,79.0,231,8
fit,1575,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:22,50.84586809389293,0.45059175230562687,10.95128,46.0,18.846,157.0,80.0,205,8
fit,1576,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:23,50.84586448967457,0.450513381510973,10.95651,46.0,18.846,157.0,79.0,205,8
fit,1577,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:24,50.84586474113166,0.4504368547350168,10.961709999999998,46.200000000000045,18.7092,157.0,80.0,182,8
fit,1578,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:25,50.84586415439844,0.4503600765019655,10.96702,46.39999999999998,19.1268,158.0,80.0,205,8
fit,1579,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:26,50.84586465731263,0.4502825438976288,10.97236,46.60000000000002,19.2204,158.0,81.0,210,8
fit,1580,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:27,50.8458645734936,0.4502036701887846,10.97766,46.799999999999955,19.08,157.0,82.0,207,8
fit,1581,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:28,50.84586398676038,0.4501225333660841,10.983120000000001,46.799999999999955,19.6596,157.0,82.0,256,8
fit,1582,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:29,50.84586323238909,0.4500408098101616,10.98871,47.200000000000045,20.120400000000004,157.0,86.0,275,8
fit,1583,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:30,50.84586373530328,0.4499595891684294,10.994299999999999,47.60000000000002,20.120400000000004,157.0,83.0,269,8
fit,1584,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:31,50.84586692042649,0.4498786199837923,10.999889999999999,48.0,20.120400000000004,157.0,83.0,173,8
fit,1585,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:32,50.845871111378074,0.4497963096946478,11.005540000000002,48.200000000000045,20.3328,157.0,75.0,287,8
fit,1586,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:33,50.845871111378074,0.4497142508625984,11.011239999999999,48.60000000000002,20.5488,156.0,78.0,281,8
fit,1587,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:34,50.84586834535003,0.4496312700212002,11.01692,48.799999999999955,20.4408,156.0,78.0,258,8
fit,1588,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:35,50.84586692042649,0.44954736717045307,11.0226,49.0,20.4408,156.0,78.0,210,8
fit,1589,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:36,50.84586549550295,0.4494635481387377,11.028319999999999,49.200000000000045,20.6028,156.0,78.0,216,8
fit,1590,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:37,50.84586490876973,0.4493804834783077,11.03402,49.39999999999998,20.494799999999998,156.0,77.0,224,8
fit,1591,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:38,50.84586423821747,0.44929834082722664,11.03971,49.799999999999955,20.494799999999998,156.0,78.0,192,8
fit,1592,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:39,50.84586180746555,0.44921779073774815,11.045309999999999,50.0,20.174400000000002,156.0,76.0,207,8
fit,1593,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:40,50.84585820324719,0.4491364862769842,11.050930000000001,50.0,20.2284,156.0,77.0,213,8
fit,1594,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:41,50.84585644304752,0.44905618764460087,11.05653,50.0,20.174400000000002,155.0,76.0,217,8
fit,1595,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:42,50.84585149772465,0.4489768948405981,11.06207,50.200000000000045,19.915200000000002,155.0,76.0,213,8
fit,1596,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:43,50.84584831260145,0.44889600947499275,11.06758,50.60000000000002,19.8612,155.0,77.0,235,8
fit,1597,_garminoriginalfilewithstagespowermeter,2020/02/01 09:03:44,50.84584219381213,0.44881654903292656,11.073129999999999,50.39999999999998,19.965600000000002,155.0,77.0,243,8
